	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV3253	unknown	unknown	unknown	unknown	unknown
ASV3254	unknown	unknown	unknown	unknown	unknown
ASV3255	unknown	unknown	unknown	unknown	unknown
ASV3256	yes	unknown	unknown	unknown	unknown
ASV3257	yes	aerobe	negative	unknown	yes
ASV3258	unknown	unknown	unknown	unknown	unknown
ASV3259	unknown	unknown	unknown	unknown	unknown
ASV3260	unknown	unknown	unknown	unknown	unknown
ASV3261	unknown	unknown	unknown	unknown	unknown
ASV3262	unknown	unknown	unknown	unknown	unknown
ASV3263	unknown	unknown	unknown	unknown	unknown
ASV3264	unknown	unknown	unknown	unknown	unknown
ASV3265	unknown	unknown	unknown	unknown	unknown
ASV3266	unknown	unknown	unknown	unknown	unknown
ASV3267	unknown	unknown	unknown	unknown	unknown
ASV3268	unknown	unknown	unknown	unknown	unknown
ASV3269	unknown	unknown	unknown	unknown	unknown
ASV3270	unknown	unknown	unknown	unknown	unknown
ASV3271	yes	unknown	unknown	unknown	unknown
ASV3272	unknown	unknown	unknown	unknown	unknown
ASV3273	unknown	unknown	unknown	unknown	unknown
ASV3274	unknown	unknown	unknown	unknown	unknown
ASV3275	unknown	unknown	unknown	unknown	unknown
ASV3276	unknown	unknown	unknown	unknown	unknown
ASV3277	unknown	unknown	unknown	unknown	unknown
ASV3278	unknown	unknown	unknown	unknown	unknown
ASV3279	unknown	unknown	unknown	unknown	unknown
ASV3280	unknown	unknown	unknown	unknown	unknown
ASV3281	unknown	unknown	unknown	unknown	unknown
ASV3282	yes	anaerobe	unknown	unknown	unknown
ASV3283	unknown	unknown	unknown	unknown	unknown
ASV3284	unknown	unknown	unknown	unknown	unknown
ASV3285	unknown	unknown	unknown	unknown	unknown
ASV3286	yes	anaerobe	unknown	unknown	unknown
ASV3287	unknown	unknown	unknown	unknown	unknown
ASV3288	unknown	unknown	unknown	unknown	unknown
ASV3289	yes	unknown	negative	unknown	unknown
ASV3290	unknown	unknown	unknown	unknown	unknown
ASV3291	unknown	unknown	unknown	unknown	unknown
ASV3292	unknown	unknown	unknown	unknown	unknown
ASV3293	yes	unknown	negative	unknown	unknown
ASV3294	unknown	unknown	unknown	unknown	unknown
ASV3295	unknown	unknown	unknown	unknown	unknown
ASV3296	unknown	unknown	unknown	unknown	unknown
ASV3297	no	unknown	unknown	unknown	unknown
ASV3298	unknown	unknown	unknown	unknown	unknown
ASV3299	unknown	unknown	unknown	unknown	unknown
ASV3300	unknown	unknown	unknown	unknown	unknown
ASV3301	unknown	unknown	unknown	unknown	unknown
ASV3302	unknown	unknown	unknown	unknown	unknown
ASV3303	unknown	unknown	unknown	unknown	unknown
ASV3304	unknown	unknown	unknown	unknown	unknown
ASV3305	unknown	unknown	unknown	unknown	unknown
ASV3306	unknown	unknown	unknown	unknown	unknown
ASV3307	unknown	unknown	unknown	unknown	unknown
ASV3308	unknown	unknown	unknown	unknown	unknown
ASV3309	unknown	unknown	unknown	unknown	unknown
ASV3310	unknown	unknown	unknown	unknown	unknown
ASV3311	unknown	unknown	unknown	unknown	unknown
ASV3312	unknown	unknown	unknown	unknown	unknown
ASV3313	unknown	unknown	unknown	unknown	unknown
ASV3314	unknown	unknown	unknown	unknown	unknown
ASV3315	unknown	unknown	unknown	unknown	unknown
ASV3316	unknown	unknown	unknown	unknown	unknown
ASV3317	unknown	unknown	unknown	unknown	unknown
ASV3318	unknown	unknown	unknown	unknown	unknown
ASV3319	unknown	unknown	unknown	unknown	unknown
ASV3320	unknown	unknown	unknown	unknown	unknown
ASV3321	unknown	unknown	unknown	unknown	unknown
ASV3322	unknown	unknown	unknown	unknown	unknown
ASV3323	unknown	unknown	unknown	unknown	unknown
ASV3324	unknown	unknown	unknown	unknown	unknown
ASV3325	unknown	unknown	unknown	unknown	unknown
ASV3326	unknown	unknown	unknown	unknown	unknown
ASV3327	unknown	unknown	unknown	unknown	unknown
ASV3328	unknown	unknown	unknown	unknown	unknown
ASV3329	unknown	unknown	unknown	unknown	unknown
ASV3330	unknown	unknown	unknown	unknown	unknown
ASV3331	unknown	unknown	unknown	unknown	unknown
ASV3332	unknown	unknown	unknown	unknown	unknown
ASV3333	unknown	unknown	unknown	unknown	unknown
ASV3334	unknown	unknown	unknown	unknown	unknown
ASV3335	unknown	unknown	unknown	unknown	unknown
ASV3336	unknown	unknown	unknown	unknown	unknown
ASV3337	unknown	unknown	unknown	unknown	unknown
ASV3338	unknown	unknown	unknown	unknown	unknown
ASV3339	unknown	unknown	unknown	unknown	unknown
ASV3340	unknown	unknown	unknown	unknown	unknown
ASV3341	unknown	unknown	unknown	unknown	unknown
ASV3342	unknown	unknown	unknown	unknown	unknown
ASV3343	unknown	unknown	unknown	unknown	unknown
ASV3344	unknown	unknown	unknown	unknown	unknown
ASV3345	unknown	unknown	unknown	unknown	unknown
ASV3346	unknown	unknown	unknown	unknown	unknown
ASV3347	unknown	unknown	unknown	unknown	unknown
ASV3348	unknown	unknown	unknown	unknown	unknown
ASV3349	unknown	unknown	unknown	unknown	unknown
ASV3350	unknown	unknown	unknown	unknown	unknown
ASV3351	unknown	unknown	unknown	unknown	unknown
ASV3352	unknown	unknown	unknown	unknown	unknown
ASV3353	unknown	unknown	unknown	unknown	unknown
ASV3354	unknown	unknown	unknown	unknown	unknown
ASV3355	unknown	unknown	unknown	unknown	unknown
ASV3356	unknown	unknown	unknown	unknown	unknown
ASV3357	unknown	unknown	unknown	unknown	unknown
ASV3358	unknown	unknown	unknown	unknown	unknown
ASV3359	unknown	unknown	unknown	unknown	unknown
ASV3360	unknown	unknown	unknown	unknown	unknown
ASV3361	unknown	unknown	unknown	unknown	unknown
ASV3362	yes	unknown	unknown	unknown	unknown
ASV3363	unknown	unknown	unknown	unknown	unknown
ASV3364	unknown	unknown	unknown	unknown	unknown
ASV3365	unknown	unknown	unknown	unknown	unknown
ASV3366	unknown	unknown	unknown	unknown	unknown
ASV3367	unknown	unknown	unknown	unknown	unknown
ASV3368	unknown	unknown	unknown	unknown	unknown
ASV3369	unknown	unknown	unknown	unknown	unknown
ASV3370	unknown	unknown	unknown	unknown	unknown
ASV3371	unknown	unknown	unknown	unknown	unknown
ASV3372	unknown	unknown	unknown	unknown	unknown
ASV3373	unknown	unknown	unknown	unknown	unknown
ASV3374	unknown	unknown	unknown	unknown	unknown
ASV3375	unknown	unknown	unknown	unknown	unknown
ASV3376	unknown	unknown	unknown	unknown	unknown
ASV3377	unknown	unknown	unknown	unknown	unknown
ASV3378	yes	anaerobe	negative	unknown	no
ASV3379	unknown	unknown	unknown	unknown	unknown
ASV3380	unknown	unknown	unknown	unknown	unknown
ASV3381	yes	unknown	positive	unknown	unknown
ASV3382	unknown	unknown	unknown	unknown	unknown
ASV3383	unknown	unknown	unknown	unknown	unknown
ASV3384	yes	mixed	unknown	unknown	unknown
ASV3385	unknown	unknown	unknown	unknown	unknown
ASV3386	unknown	unknown	unknown	unknown	unknown
ASV3387	unknown	unknown	unknown	unknown	unknown
ASV3388	unknown	unknown	unknown	unknown	unknown
ASV3389	unknown	unknown	unknown	unknown	unknown
ASV3390	unknown	unknown	unknown	unknown	unknown
ASV3391	unknown	unknown	unknown	unknown	unknown
ASV3392	unknown	unknown	unknown	unknown	unknown
ASV3393	unknown	unknown	unknown	unknown	unknown
ASV3394	unknown	unknown	unknown	unknown	unknown
ASV3395	unknown	unknown	unknown	unknown	unknown
ASV3396	unknown	unknown	unknown	unknown	unknown
ASV3397	unknown	unknown	unknown	unknown	unknown
ASV3398	unknown	unknown	unknown	unknown	unknown
ASV3399	unknown	unknown	unknown	unknown	unknown
ASV3400	unknown	unknown	unknown	unknown	unknown
ASV3401	unknown	unknown	unknown	unknown	unknown
ASV3402	unknown	unknown	unknown	unknown	unknown
ASV3403	unknown	unknown	unknown	unknown	unknown
ASV3404	unknown	unknown	unknown	unknown	unknown
ASV3405	unknown	unknown	unknown	unknown	unknown
ASV3406	unknown	unknown	unknown	unknown	unknown
ASV3407	unknown	unknown	unknown	unknown	unknown
ASV3408	unknown	unknown	unknown	unknown	unknown
ASV3409	unknown	unknown	unknown	unknown	unknown
ASV3410	unknown	unknown	unknown	unknown	unknown
ASV3411	unknown	unknown	unknown	unknown	unknown
ASV3412	yes	unknown	negative	unknown	no
ASV3413	unknown	unknown	unknown	unknown	unknown
ASV3414	unknown	unknown	unknown	unknown	unknown
ASV3415	unknown	unknown	unknown	unknown	unknown
ASV3416	unknown	unknown	unknown	unknown	unknown
ASV3417	unknown	unknown	unknown	unknown	unknown
ASV3418	unknown	unknown	unknown	unknown	unknown
ASV3419	unknown	unknown	unknown	unknown	unknown
ASV3420	unknown	unknown	unknown	unknown	unknown
ASV3421	yes	mixed	unknown	unknown	unknown
ASV3422	unknown	unknown	unknown	unknown	unknown
ASV3423	unknown	unknown	unknown	unknown	unknown
ASV3424	unknown	unknown	unknown	unknown	unknown
ASV3425	unknown	unknown	unknown	unknown	unknown
ASV3426	unknown	unknown	unknown	unknown	unknown
ASV3427	unknown	unknown	unknown	unknown	unknown
ASV3428	unknown	unknown	unknown	unknown	unknown
ASV3429	unknown	unknown	unknown	unknown	unknown
ASV3430	unknown	unknown	unknown	unknown	unknown
ASV3431	unknown	unknown	unknown	unknown	unknown
ASV3432	unknown	unknown	unknown	unknown	unknown
ASV3433	unknown	unknown	unknown	unknown	unknown
ASV3434	unknown	unknown	unknown	unknown	unknown
ASV3435	yes	anaerobe	unknown	unknown	unknown
ASV3436	unknown	unknown	unknown	unknown	unknown
ASV3437	unknown	unknown	unknown	unknown	unknown
ASV3438	unknown	unknown	unknown	unknown	unknown
ASV3439	unknown	unknown	unknown	unknown	unknown
ASV3440	unknown	unknown	unknown	unknown	unknown
ASV3441	unknown	unknown	unknown	unknown	unknown
ASV3442	unknown	unknown	unknown	unknown	unknown
ASV3443	unknown	unknown	unknown	unknown	unknown
ASV3444	unknown	unknown	unknown	unknown	unknown
ASV3445	unknown	unknown	unknown	unknown	unknown
ASV3446	unknown	unknown	unknown	unknown	unknown
ASV3447	unknown	unknown	unknown	unknown	unknown
ASV3448	unknown	unknown	unknown	unknown	unknown
ASV3449	unknown	unknown	unknown	unknown	unknown
ASV3450	unknown	unknown	unknown	unknown	unknown
ASV3451	unknown	unknown	unknown	unknown	unknown
ASV3452	unknown	unknown	unknown	unknown	unknown
ASV3453	unknown	unknown	unknown	unknown	unknown
ASV3454	unknown	unknown	unknown	unknown	unknown
ASV3455	unknown	unknown	unknown	unknown	unknown
ASV3456	unknown	unknown	unknown	unknown	unknown
ASV3457	unknown	unknown	unknown	unknown	unknown
ASV3458	unknown	unknown	unknown	unknown	unknown
ASV3459	unknown	unknown	unknown	unknown	unknown
ASV3460	unknown	unknown	unknown	unknown	unknown
ASV3461	unknown	unknown	unknown	unknown	unknown
ASV3462	unknown	unknown	unknown	unknown	unknown
ASV3463	unknown	unknown	unknown	unknown	unknown
ASV3464	unknown	unknown	unknown	unknown	unknown
ASV3465	unknown	unknown	unknown	unknown	unknown
ASV3466	unknown	unknown	unknown	unknown	unknown
ASV3467	unknown	unknown	unknown	unknown	unknown
ASV3468	unknown	unknown	unknown	unknown	unknown
ASV3469	unknown	unknown	unknown	unknown	unknown
ASV3470	unknown	unknown	unknown	unknown	unknown
ASV3471	unknown	unknown	unknown	unknown	unknown
ASV3472	unknown	unknown	unknown	unknown	unknown
ASV3473	yes	unknown	positive	unknown	no
ASV3474	yes	mixed	positive	unknown	no
ASV3475	unknown	unknown	unknown	unknown	unknown
ASV3476	unknown	unknown	unknown	unknown	unknown
ASV3477	unknown	unknown	unknown	unknown	unknown
ASV3478	unknown	unknown	unknown	unknown	unknown
ASV3479	unknown	unknown	unknown	unknown	unknown
ASV3480	unknown	unknown	unknown	unknown	unknown
ASV3481	unknown	unknown	unknown	unknown	unknown
ASV3482	unknown	unknown	unknown	unknown	unknown
ASV3483	unknown	unknown	unknown	unknown	unknown
ASV3484	unknown	unknown	unknown	unknown	unknown
ASV3485	unknown	unknown	unknown	unknown	unknown
ASV3486	unknown	unknown	unknown	unknown	unknown
ASV3487	unknown	unknown	unknown	unknown	unknown
ASV3488	unknown	unknown	unknown	unknown	unknown
ASV3489	unknown	unknown	unknown	unknown	unknown
ASV3490	unknown	unknown	unknown	unknown	unknown
ASV3491	yes	anaerobe	negative	unknown	unknown
ASV3492	unknown	unknown	unknown	unknown	unknown
ASV3493	unknown	unknown	unknown	unknown	unknown
ASV3494	unknown	unknown	unknown	unknown	unknown
ASV3495	unknown	unknown	unknown	unknown	unknown
ASV3496	unknown	unknown	unknown	unknown	unknown
ASV3497	unknown	unknown	unknown	unknown	unknown
ASV3498	unknown	unknown	unknown	unknown	unknown
ASV3499	unknown	unknown	unknown	unknown	unknown
ASV3500	unknown	unknown	unknown	unknown	unknown
ASV3501	unknown	unknown	unknown	unknown	unknown
ASV3502	unknown	unknown	unknown	unknown	unknown
ASV3503	yes	aerobe	unknown	unknown	unknown
ASV3504	unknown	unknown	unknown	unknown	unknown
ASV3505	unknown	unknown	unknown	unknown	unknown
ASV3506	unknown	unknown	unknown	unknown	unknown
ASV3507	unknown	unknown	unknown	unknown	unknown
ASV3508	unknown	unknown	unknown	unknown	unknown
ASV3509	unknown	unknown	unknown	unknown	unknown
ASV3510	unknown	unknown	unknown	unknown	unknown
ASV3511	yes	mixed	unknown	unknown	unknown
ASV3512	unknown	unknown	unknown	unknown	unknown
ASV3513	unknown	unknown	unknown	unknown	unknown
ASV3514	unknown	unknown	unknown	unknown	unknown
ASV3515	unknown	unknown	unknown	unknown	unknown
ASV3516	yes	unknown	unknown	unknown	unknown
ASV3517	unknown	unknown	unknown	unknown	unknown
ASV3518	yes	aerobe	positive	unknown	no
ASV3519	yes	anaerobe	unknown	unknown	unknown
ASV3520	unknown	unknown	unknown	unknown	unknown
ASV3521	unknown	unknown	unknown	unknown	unknown
ASV3522	unknown	unknown	unknown	unknown	unknown
ASV3523	unknown	unknown	unknown	unknown	unknown
ASV3524	unknown	unknown	unknown	unknown	unknown
ASV3525	no	unknown	unknown	unknown	unknown
ASV3526	yes	unknown	unknown	unknown	unknown
ASV3527	unknown	unknown	unknown	unknown	unknown
ASV3528	unknown	unknown	unknown	unknown	unknown
ASV3529	unknown	unknown	unknown	unknown	unknown
ASV3530	unknown	unknown	unknown	unknown	unknown
ASV3531	unknown	unknown	unknown	unknown	unknown
ASV3532	unknown	unknown	unknown	unknown	unknown
ASV3533	unknown	unknown	unknown	unknown	unknown
ASV3534	unknown	unknown	unknown	unknown	unknown
ASV3535	unknown	unknown	unknown	unknown	unknown
ASV3536	unknown	unknown	unknown	unknown	unknown
ASV3537	unknown	unknown	unknown	unknown	unknown
ASV3538	unknown	unknown	unknown	unknown	unknown
ASV3539	unknown	unknown	unknown	unknown	unknown
ASV3540	unknown	unknown	unknown	unknown	unknown
ASV3541	unknown	unknown	unknown	unknown	unknown
ASV3542	unknown	unknown	unknown	unknown	unknown
ASV3543	unknown	unknown	unknown	unknown	unknown
ASV3544	unknown	unknown	unknown	unknown	unknown
ASV3545	unknown	unknown	unknown	unknown	unknown
ASV3546	unknown	unknown	unknown	unknown	unknown
ASV3547	unknown	unknown	unknown	unknown	unknown
ASV3548	unknown	unknown	unknown	unknown	unknown
ASV3549	unknown	unknown	unknown	unknown	unknown
ASV3550	unknown	unknown	unknown	unknown	unknown
ASV3551	unknown	unknown	unknown	unknown	unknown
ASV3552	unknown	unknown	unknown	unknown	unknown
ASV3553	unknown	unknown	unknown	unknown	unknown
ASV3554	unknown	unknown	unknown	unknown	unknown
ASV3555	unknown	unknown	unknown	unknown	unknown
ASV3556	unknown	unknown	unknown	unknown	unknown
ASV3557	unknown	unknown	unknown	unknown	unknown
ASV3558	unknown	unknown	unknown	unknown	unknown
ASV3559	unknown	unknown	unknown	unknown	unknown
ASV3560	unknown	unknown	unknown	unknown	unknown
ASV3561	unknown	unknown	unknown	unknown	unknown
ASV3562	unknown	unknown	unknown	unknown	unknown
ASV3563	unknown	unknown	unknown	unknown	unknown
ASV3564	yes	unknown	unknown	unknown	unknown
ASV3565	unknown	unknown	unknown	unknown	unknown
ASV3566	unknown	unknown	unknown	unknown	unknown
ASV3567	unknown	unknown	unknown	unknown	unknown
ASV3568	unknown	unknown	unknown	unknown	unknown
ASV3569	unknown	unknown	unknown	unknown	unknown
ASV3570	unknown	unknown	unknown	unknown	unknown
ASV3571	unknown	unknown	unknown	unknown	unknown
ASV3572	yes	anaerobe	positive	unknown	unknown
ASV3573	yes	mixed	unknown	unknown	unknown
ASV3574	unknown	unknown	unknown	unknown	unknown
ASV3575	unknown	unknown	unknown	unknown	unknown
ASV3576	unknown	unknown	unknown	unknown	unknown
ASV3577	unknown	unknown	unknown	unknown	unknown
ASV3578	unknown	unknown	unknown	unknown	unknown
ASV3579	unknown	unknown	unknown	unknown	unknown
ASV3580	unknown	unknown	unknown	unknown	unknown
ASV3581	unknown	unknown	unknown	unknown	unknown
ASV3582	unknown	unknown	unknown	unknown	unknown
ASV3583	unknown	unknown	unknown	unknown	unknown
ASV3584	unknown	unknown	unknown	unknown	unknown
ASV3585	unknown	unknown	unknown	unknown	unknown
ASV3586	unknown	unknown	unknown	unknown	unknown
ASV3587	unknown	unknown	unknown	unknown	unknown
ASV3588	unknown	unknown	unknown	unknown	unknown
ASV3589	unknown	unknown	unknown	unknown	unknown
ASV3590	unknown	unknown	unknown	unknown	unknown
ASV3591	unknown	unknown	unknown	unknown	unknown
ASV3592	unknown	unknown	unknown	unknown	unknown
ASV3593	unknown	unknown	unknown	unknown	unknown
ASV3594	unknown	unknown	unknown	unknown	unknown
ASV3595	unknown	unknown	unknown	unknown	unknown
ASV3596	unknown	unknown	unknown	unknown	unknown
ASV3597	unknown	unknown	unknown	unknown	unknown
ASV3598	unknown	unknown	unknown	unknown	unknown
ASV3599	unknown	unknown	unknown	unknown	unknown
ASV3600	unknown	unknown	unknown	unknown	unknown
ASV3601	yes	unknown	positive	unknown	no
ASV3602	unknown	unknown	unknown	unknown	unknown
ASV3603	unknown	unknown	unknown	unknown	unknown
ASV3604	unknown	unknown	unknown	unknown	unknown
ASV3605	unknown	unknown	unknown	unknown	unknown
ASV3606	unknown	unknown	unknown	unknown	unknown
ASV3607	yes	unknown	unknown	unknown	unknown
ASV3608	unknown	unknown	unknown	unknown	unknown
ASV3609	unknown	unknown	unknown	unknown	unknown
ASV3610	unknown	unknown	unknown	unknown	unknown
ASV3611	unknown	unknown	unknown	unknown	unknown
ASV3612	unknown	unknown	unknown	unknown	unknown
ASV3613	unknown	unknown	unknown	unknown	unknown
ASV3614	unknown	unknown	unknown	unknown	unknown
ASV3615	unknown	unknown	unknown	unknown	unknown
ASV3616	unknown	unknown	unknown	unknown	unknown
ASV3617	unknown	unknown	unknown	unknown	unknown
ASV3618	unknown	unknown	unknown	unknown	unknown
ASV3619	yes	unknown	negative	unknown	yes
ASV3620	unknown	unknown	unknown	unknown	unknown
ASV3621	unknown	unknown	unknown	unknown	unknown
ASV3622	unknown	unknown	unknown	unknown	unknown
ASV3623	unknown	unknown	unknown	unknown	unknown
ASV3624	unknown	unknown	unknown	unknown	unknown
ASV3625	unknown	unknown	unknown	unknown	unknown
ASV3626	unknown	unknown	unknown	unknown	unknown
ASV3627	unknown	unknown	unknown	unknown	unknown
ASV3628	yes	unknown	unknown	unknown	unknown
ASV3629	unknown	unknown	unknown	unknown	unknown
ASV3630	no	unknown	unknown	unknown	unknown
ASV3631	yes	mixed	unknown	unknown	unknown
ASV3632	unknown	unknown	unknown	unknown	unknown
ASV3633	unknown	unknown	unknown	unknown	unknown
ASV3634	unknown	unknown	unknown	unknown	unknown
ASV3635	unknown	unknown	unknown	unknown	unknown
ASV3636	unknown	unknown	unknown	unknown	unknown
ASV3637	unknown	unknown	unknown	unknown	unknown
ASV3638	unknown	unknown	unknown	unknown	unknown
ASV3639	unknown	unknown	unknown	unknown	unknown
ASV3640	unknown	unknown	unknown	unknown	unknown
ASV3641	unknown	unknown	unknown	unknown	unknown
ASV3642	unknown	unknown	unknown	unknown	unknown
ASV3643	unknown	unknown	unknown	unknown	unknown
ASV3644	unknown	unknown	unknown	unknown	unknown
